DATAFLOW,LAST UPDATE,freq,farmtype,indic_ef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT16_SO,HOLD_HOLD,FR82,2013,1800,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT16_SO,HOLD_HOLD,FR83,2013,100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT16_SO,HOLD_HOLD,FR93,2013,1380,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT16_SO,HOLD_HOLD,FR94,2013,2960,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR10,2013,100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR21,2013,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR22,2013,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR23,2013,90,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR24,2013,280,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR25,2013,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR26,2013,150,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR30,2013,130,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR41,2013,70,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR42,2013,110,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR43,2013,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR51,2013,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR52,2013,440,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR53,2013,100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR61,2013,650,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR62,2013,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR63,2013,110,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR71,2013,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR72,2013,70,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR81,2013,330,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR82,2013,1280,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR83,2013,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR93,2013,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,FR94,2013,140,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR10,2013,150,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR21,2013,70,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR22,2013,70,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR23,2013,110,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR24,2013,200,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR25,2013,140,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR26,2013,160,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR30,2013,290,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR41,2013,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR42,2013,100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR43,2013,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR51,2013,510,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,FR52,2013,300,
