DATAFLOW,LAST UPDATE,freq,farmtype,indic_ef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,ES43,2010,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,ES51,2010,200,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,ES52,2010,460,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,ES53,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,ES61,2010,15610,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,ES62,2010,1000,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT21_SO,HOLD_HOLD,ES70,2010,720,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES11,2010,2170,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES12,2010,180,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES13,2010,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES21,2010,620,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES22,2010,440,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES23,2010,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES24,2010,280,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES30,2010,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES41,2010,540,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT22_SO,HOLD_HOLD,ES42,2010,670,
